cur pt: 0, code[pointer]: 1, relative_base: 0
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 863, code[pointer]: 1205, relative_base: 3087
cur pt: 866, code[pointer]: 21101, relative_base: 3087
cur pt: 870, code[pointer]: 1106, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 940, code[pointer]: 104, relative_base: 3087
cur pt: 942, code[pointer]: 22101, relative_base: 3087
cur pt: 946, code[pointer]: 1208, relative_base: 3087
cur pt: 950, code[pointer]: 1006, relative_base: 3087
cur pt: 810, code[pointer]: 21101, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
cur pt: 814, code[pointer]: 20208, relative_base: 3087
cur pt: 818, code[pointer]: 208, relative_base: 3087
cur pt: 822, code[pointer]: 22002, relative_base: 3087
cur pt: 826, code[pointer]: 21202, relative_base: 3087
cur pt: 830, code[pointer]: 22201, relative_base: 3087
cur pt: 834, code[pointer]: 22101, relative_base: 3087
cur pt: 838, code[pointer]: 2102, relative_base: 3087
cur pt: 842, code[pointer]: 1005, relative_base: 3087
cur pt: 845, code[pointer]: 21202, relative_base: 3087
cur pt: 849, code[pointer]: 22101, relative_base: 3087
cur pt: 853, code[pointer]: 1206, relative_base: 3087
cur pt: 924, code[pointer]: 1006, relative_base: 3087
cur pt: 927, code[pointer]: 204, relative_base: 3087
cur pt: 929, code[pointer]: 22101, relative_base: 3087
cur pt: 933, code[pointer]: 1208, relative_base: 3087
cur pt: 937, code[pointer]: 1006, relative_base: 3087
